iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CZE,Europe,Czechia,2020-06-14,10024.0,33.0,56.571,329.0,1.0,0.286,934.678,3.077,5.275,30.677,0.093,0.027,1.09,10.0,0.932,68.0,6.341,16.0,1.496,91.0,8.509,986.0,,,0.092,3190.0,0.297,0.018,55.6,tests performed,,,,,,,,,,,,,,38.89,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1402.8,-2.57,-0.86,-130.802654432311
CZE,Europe,Czechia,2020-06-15,10064.0,40.0,52.429,330.0,1.0,0.286,938.407,3.73,4.889,30.771,0.093,0.027,1.11,9.0,0.839,77.0,7.18,,,,,3889.0,,,0.363,3056.0,0.285,0.017,58.8,tests performed,,,,,,,,,,,,,,38.89,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-16,10111.0,47.0,51.429,331.0,1.0,0.429,942.79,4.382,4.795,30.864,0.093,0.04,1.15,8.0,0.746,78.0,7.273,,,,,3369.0,,,0.314,2965.0,0.276,0.017,58.8,tests performed,,,,,,,,,,,,,,38.89,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-17,10162.0,51.0,48.286,333.0,2.0,0.429,947.545,4.755,4.502,31.05,0.186,0.04,1.21,7.0,0.653,84.0,7.832,,,,,3316.0,,,0.309,2884.0,0.269,0.017,58.8,tests performed,,,,,,,,,,,,,,38.89,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-18,10280.0,118.0,60.714,334.0,1.0,0.857,958.548,11.003,5.661,31.143,0.093,0.08,1.29,10.0,0.932,83.0,7.739,,,,,3398.0,,,0.317,2848.0,0.266,0.02,50.0,tests performed,,,,,,,,,,,,,,38.89,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-19,10406.0,126.0,66.857,335.0,1.0,0.857,970.297,11.749,6.234,31.237,0.093,0.08,1.31,8.0,0.746,82.0,7.646,,,,,2894.0,,,0.27,2775.0,0.259,0.024,41.7,tests performed,,,,,,,,,,,,,,38.89,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-20,10448.0,42.0,65.286,336.0,1.0,1.143,974.213,3.916,6.087,31.33,0.093,0.107,1.29,9.0,0.839,80.0,7.46,,,,,1536.0,,,0.143,2770.0,0.258,0.024,41.7,tests performed,,,,,,,,,,,,,,38.89,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-21,10498.0,50.0,67.714,336.0,0.0,1.0,978.875,4.662,6.314,31.33,0.0,0.093,1.31,9.0,0.839,74.0,6.9,14.0,1.309,114.0,10.66,1219.0,,,0.114,2803.0,0.261,0.024,41.7,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1371.6,-2.43,1.57,-127.893442272139
CZE,Europe,Czechia,2020-06-22,10523.0,25.0,65.571,336.0,0.0,0.857,981.206,2.331,6.114,31.33,0.0,0.08,1.36,9.0,0.839,75.0,6.993,,,,,4687.0,,,0.437,2917.0,0.272,0.024,41.7,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-23,10650.0,127.0,77.0,339.0,3.0,1.143,993.048,11.842,7.18,31.61,0.28,0.107,1.45,9.0,0.839,77.0,7.18,,,,,3783.0,,,0.353,2976.0,0.277,0.026,38.5,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-24,10777.0,127.0,87.857,343.0,4.0,1.429,1004.89,11.842,8.192,31.983,0.373,0.133,1.5,13.0,1.212,78.0,7.273,,,,,4015.0,,,0.374,3076.0,0.287,0.029,34.5,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-25,10870.0,93.0,84.286,345.0,2.0,1.571,1013.562,8.672,7.859,32.169,0.186,0.147,1.54,12.0,1.119,67.0,6.247,,,,,3549.0,,,0.331,3098.0,0.289,0.027,37.0,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-26,11038.0,168.0,90.286,349.0,4.0,2.0,1029.227,15.665,8.419,32.542,0.373,0.186,1.6,11.0,1.026,64.0,5.968,,,,,5825.0,,,0.543,3516.0,0.328,0.026,38.5,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-27,11298.0,260.0,121.429,349.0,0.0,1.857,1053.47,24.243,11.322,32.542,0.0,0.173,1.64,11.0,1.026,61.0,5.688,,,,,2497.0,,,0.233,3654.0,0.341,0.033,30.3,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-28,11603.0,305.0,157.857,348.0,-1.0,1.714,1081.91,28.439,14.719,32.449,-0.093,0.16,1.59,13.0,1.212,66.0,6.154,16.0,1.496,107.0,10.006,1801.0,,,0.168,3737.0,0.348,0.042,23.8,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1293.6,-2.21,3.89,-120.620411871712
CZE,Europe,Czechia,2020-06-29,11805.0,202.0,183.143,348.0,0.0,1.714,1100.745,18.835,17.077,32.449,0.0,0.16,1.45,11.0,1.026,69.0,6.434,,,,,4949.0,,,0.461,3774.0,0.352,0.047,21.3,tests performed,,,,,,,,,,,,,,32.41,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-06-30,11954.0,149.0,186.286,349.0,1.0,1.429,1114.639,13.893,17.37,32.542,0.093,0.133,1.29,11.0,1.026,71.0,6.62,,,,,3954.0,,,0.369,3799.0,0.354,0.049,20.4,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-01,12046.0,92.0,181.286,349.0,0.0,0.857,1123.217,8.578,16.904,32.542,0.0,0.08,1.17,10.0,0.932,75.0,6.993,,,,,4416.0,,,0.412,3856.0,0.36,0.047,21.3,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-02,12178.0,132.0,186.857,353.0,4.0,1.143,1135.525,12.308,17.423,32.915,0.373,0.107,1.09,11.0,1.026,72.0,6.714,,,,,4435.0,,,0.414,3982.0,0.371,0.047,21.3,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-03,12319.0,141.0,183.0,353.0,0.0,0.571,1148.673,13.147,17.064,32.915,0.0,0.053,1.03,11.0,1.026,71.0,6.62,,,,,4957.0,,,0.462,3858.0,0.36,0.047,21.3,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-04,12440.0,121.0,163.143,351.0,-2.0,0.286,1159.955,11.283,15.212,32.729,-0.186,0.027,0.99,13.0,1.212,70.0,6.527,,,,,1689.0,,,0.157,3743.0,0.349,0.043,23.3,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-05,12515.0,75.0,130.286,348.0,-3.0,0.0,1166.948,6.993,12.148,32.449,-0.28,0.0,0.95,13.0,1.212,73.0,6.807,18.0,1.683,106.0,9.912,1313.0,,,0.122,3673.0,0.342,0.035,28.6,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1208.2,-2.0,4.22,-112.657376023038
CZE,Europe,Czechia,2020-07-06,12566.0,51.0,108.714,350.0,2.0,0.286,1171.704,4.755,10.137,32.635,0.186,0.027,0.92,10.0,0.932,69.0,6.434,,,,,1518.0,,,0.142,3183.0,0.297,0.034,29.4,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-07,12685.0,119.0,104.429,351.0,1.0,0.286,1182.8,11.096,9.737,32.729,0.093,0.027,0.91,11.0,1.026,77.0,7.18,,,,,5138.0,,,0.479,3352.0,0.313,0.031,32.3,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-08,12814.0,129.0,109.714,351.0,0.0,0.286,1194.828,12.028,10.23,32.729,0.0,0.027,0.91,10.0,0.932,85.0,7.926,,,,,5111.0,,,0.477,3452.0,0.322,0.032,31.2,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-09,12919.0,105.0,105.857,352.0,1.0,-0.143,1204.619,9.791,9.871,32.822,0.093,-0.013,0.9,15.0,1.399,73.0,6.807,,,,,5010.0,,,0.467,3534.0,0.33,0.03,33.3,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-10,13001.0,82.0,97.429,352.0,0.0,-0.143,1212.265,7.646,9.085,32.822,0.0,-0.013,0.91,15.0,1.399,69.0,6.434,,,,,4523.0,,,0.422,3472.0,0.324,0.03,33.3,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-11,13115.0,114.0,96.429,352.0,0.0,0.143,1222.895,10.63,8.991,32.822,0.0,0.013,0.94,14.0,1.305,64.0,5.968,,,,,1748.0,,,0.163,3480.0,0.324,0.028,35.7,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-12,13174.0,59.0,94.143,352.0,0.0,0.571,1228.396,5.501,8.778,32.822,0.0,0.053,0.96,15.0,1.399,65.0,6.061,23.0,2.151,107.0,10.006,1546.0,,,0.144,3513.0,0.328,0.027,37.0,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1240.0,-1.98,-1.57,-115.622534570905
CZE,Europe,Czechia,2020-07-13,13238.0,64.0,96.0,353.0,1.0,0.429,1234.364,5.968,8.951,32.915,0.093,0.04,0.99,19.0,1.772,71.0,6.62,,,,,4921.0,,,0.459,4000.0,0.373,0.024,41.7,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-14,13341.0,103.0,93.714,355.0,2.0,0.571,1243.968,9.604,8.738,33.102,0.186,0.053,1.02,17.0,1.585,71.0,6.62,,,,,4965.0,,,0.463,3975.0,0.371,0.024,41.7,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-15,13475.0,134.0,94.429,355.0,0.0,0.571,1256.463,12.495,8.805,33.102,0.0,0.053,1.07,17.0,1.585,80.0,7.46,,,,,4901.0,,,0.457,3945.0,0.368,0.024,41.7,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-16,13612.0,137.0,99.0,355.0,0.0,0.429,1269.237,12.774,9.231,33.102,0.0,0.04,1.11,21.0,1.958,76.0,7.087,,,,,4356.0,,,0.406,3851.0,0.359,0.026,38.5,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-17,13742.0,130.0,105.857,358.0,3.0,0.857,1281.359,12.122,9.871,33.381,0.28,0.08,1.15,20.0,1.865,74.0,6.9,,,,,4575.0,,,0.427,3859.0,0.36,0.025,40.0,tests performed,,,,,,,,,,,,,,34.72,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-18,13855.0,113.0,105.714,358.0,0.0,0.857,1291.895,10.537,9.857,33.381,0.0,0.08,1.2,19.0,1.772,74.0,6.9,,,,,2384.0,,,0.222,3950.0,0.368,0.027,37.0,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-19,13945.0,90.0,110.143,359.0,1.0,1.0,1300.287,8.392,10.27,33.475,0.093,0.093,1.25,19.0,1.772,74.0,6.9,18.0,1.683,109.0,10.193,2441.0,,,0.228,4078.0,0.38,0.027,37.0,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1287.6,-1.99,-2.34,-120.060947994756
CZE,Europe,Czechia,2020-07-20,14098.0,153.0,122.857,359.0,0.0,0.857,1314.554,14.266,11.456,33.475,0.0,0.08,1.31,18.0,1.678,71.0,6.62,,,,,7571.0,,,0.706,4456.0,0.415,0.028,35.7,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-21,14324.0,226.0,140.429,360.0,1.0,0.714,1335.627,21.073,13.094,33.568,0.093,0.067,1.34,22.0,2.051,78.0,7.273,,,,,6394.0,,,0.596,4660.0,0.435,0.03,33.3,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-22,14570.0,246.0,156.429,364.0,4.0,1.286,1358.565,22.938,14.586,33.941,0.373,0.12,1.34,21.0,1.958,92.0,8.578,,,,,6602.0,,,0.616,4903.0,0.457,0.032,31.2,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-23,14800.0,230.0,169.714,365.0,1.0,1.429,1380.011,21.446,15.825,34.034,0.093,0.133,1.33,20.0,1.865,91.0,8.485,,,,,6517.0,,,0.608,5212.0,0.486,0.032,31.2,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-24,15081.0,281.0,191.286,369.0,4.0,1.571,1406.212,26.202,17.836,34.407,0.373,0.147,1.31,16.0,1.492,94.0,8.765,,,,,6097.0,,,0.569,5429.0,0.506,0.035,28.6,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-25,15212.0,131.0,193.857,369.0,0.0,1.571,1418.427,12.215,18.076,34.407,0.0,0.147,1.27,15.0,1.399,92.0,8.578,,,,,2612.0,,,0.244,5462.0,0.509,0.035,28.6,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-26,15324.0,112.0,197.0,371.0,2.0,1.714,1428.871,10.443,18.369,34.594,0.186,0.16,1.25,14.0,1.305,91.0,8.485,18.0,1.683,131.0,12.25,1786.0,,,0.167,5368.0,0.501,0.037,27.0,tests performed,,,,,,,,,,,,,,37.5,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1271.4,-1.91,0.78,-118.550395526974
CZE,Europe,Czechia,2020-07-27,15516.0,192.0,202.571,373.0,2.0,2.0,1446.774,17.903,18.889,34.78,0.186,0.186,1.25,17.0,1.585,109.0,10.164,,,,,6554.0,,,0.611,5223.0,0.487,0.038,26.3,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-28,15799.0,283.0,210.714,374.0,1.0,2.0,1473.162,26.388,19.648,34.873,0.093,0.186,1.23,17.0,1.585,114.0,10.63,,,,,7909.0,,,0.737,5440.0,0.507,0.039,25.6,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-29,16093.0,294.0,217.571,374.0,0.0,1.429,1500.575,27.414,20.287,34.873,0.0,0.133,1.21,18.0,1.678,116.0,10.816,,,,,7509.0,,,0.7,5569.0,0.519,0.038,26.3,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-30,16371.0,278.0,224.429,379.0,5.0,2.0,1526.497,25.922,20.927,35.339,0.466,0.186,1.17,20.0,1.865,117.0,10.91,,,,,7623.0,,,0.711,5727.0,0.534,0.038,26.3,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-07-31,16574.0,203.0,213.286,382.0,3.0,1.857,1545.426,18.929,19.888,35.619,0.28,0.173,1.12,19.0,1.772,114.0,10.63,,,,,8206.0,,,0.765,6028.0,0.562,0.035,28.6,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-08-01,16699.0,125.0,212.429,383.0,1.0,2.0,1557.081,11.655,19.808,35.712,0.093,0.186,1.1,19.0,1.772,116.0,10.816,,,,,4708.0,,,0.439,6328.0,0.59,0.033,30.3,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-08-02,16800.0,101.0,210.857,384.0,1.0,1.857,1566.499,9.418,19.661,35.806,0.093,0.173,1.1,18.0,1.678,109.0,10.164,22.0,2.057,170.0,15.897,2647.0,,,0.247,6451.0,0.602,0.032,31.2,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,-1123.0,-1.63,7.14,-104.712988970263
CZE,Europe,Czechia,2020-08-03,17008.0,208.0,213.143,386.0,2.0,1.857,1585.894,19.395,19.874,35.992,0.186,0.173,1.11,16.0,1.492,113.0,10.537,,,,,7746.0,,,0.722,6621.0,0.617,0.032,31.2,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-08-04,17286.0,278.0,212.429,383.0,-3.0,1.286,1611.815,25.922,19.808,35.712,-0.28,0.12,1.1,13.0,1.212,115.0,10.723,,,,,8414.0,,,0.785,6693.0,0.624,0.032,31.2,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2020-08-05,17529.0,243.0,205.143,388.0,5.0,2.0,1634.474,22.658,19.128,36.179,0.466,0.186,1.09,15.0,1.399,110.0,10.257,,,,,6945.0,,,0.648,6613.0,0.617,0.031,32.3,tests performed,,,,,,,,,,,,,,36.11,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
